user_name,rating_stars,review_text,date_published,season
/user/id/865630179,5.0,Surprised how great this show turned out to be.,"Apr 05, 2015",1
/user/id/969605640,5.0,Gets better and better with every episode.  Love it,"Apr 01, 2015",1
/user/id/908293549,5.0,Great show! Love the Breaking Bad world.,"Apr 01, 2015",1
/user/id/969611212,4.5,"I didn't think they could pull off a sequel to ""Breaking Bad,"" but this is good television.  Odenkirk and Banks are amazing---and surprisingly so to me---and the supporting cast is top-notch.  Looking forward to much more.","Apr 01, 2015",1
/user/id/936463861,5.0,A landmark series. I can not tell you how much the Pimento episode affected me. In its way it is a modern Arthur Miller. To all concerned a heartfelt BRAVO!,"Apr 01, 2015",1
/user/id/801926365,5.0,"I am blown away how they are doing it again - and this time we can feel where things are headed.  What stands out most about Jimmy McGill versus Walter White is how he is fighting tooth and nail to redeem himself from past offenses, in a fight for his very soul.  This is RIVETING to watch.","Mar 31, 2015",1
/user/id/967369135,3.5,"Not as intriguing as its predecessor, Better Call Saul delivers what we hope is the first season of an excellent spinoff series.","Mar 30, 2015",1
/user/id/855826170,5.0,Really like the show,"Mar 30, 2015",1
/user/id/961066864,4.5,"Bringing a different set of characters and charisma compared to  the mind-blowing predecessor Breaking Bad, Better Call Saul showcases true gritty performances from Odenkirk, Mckean and Banks as well as the amazing direction and writing of current T.V lord, Vince Gilligan.","Mar 30, 2015",1
/user/id/959859725,5.0,"Let's retire Better Call Saul's 'spin-off' label. Sure, in it's nature, that's what the show is. But unlike other TV spin-off's that are just 'extra' episodes that degrade the original show, Better Call Saul has significant promise as a standalone series that could come to rival it's predecessor... .
 'Better Call Saul' is a darkly comic, multilayered story that could end up being just as unusual and exciting as we all dared to hope. The tone may be consistent with 'Breaking Bad', but make no mistake: this is very much its own thing. The writing, directing and acting - as well as the production values - are top notch, and if what we've seen so far is anything to go by, we're in for a great first season of a very promising new show!!!!!!!!!!","Mar 27, 2015",1
/user/id/896924922,4.5,"""Better Call Saul"" has become one of the biggest surprises to me in a long time. I did not have very high expectations before watching the pilot, but it has surpassed my expectations and become one of the best new shows on TV.","Mar 27, 2015",1
/user/id/969547522,5.0,"The prequel to ""Breaking Bad"" unfolds the entertaining story of Walter White's lawyer, Saul Goodman... What else to say?! I've really enjoy every episode of this great show so far.","Mar 27, 2015",1
/user/id/898325023,5.0,"fantastic, and it's just getting started...","Mar 27, 2015",1
/user/id/931767746,4.5,Very clever writing and performances about a man with potential who makes many bad life decisions...,"Mar 26, 2015",1
/user/id/829746400,5.0,"Brilliant ! its funny, moving, perfectly played by B. Odenkirk and J. Banks, its just now so painful to wait for season 2 ! outstanding show !!","Mar 26, 2015",1
/user/id/789457614,5.0,I am loving this pre-Breaking Bad show. The actors are stupendous. I hope they keep it up to this level.,"Mar 25, 2015",1
/user/id/969511266,5.0,"Such a fantastic tv show !!!!
i hope there will a lot of seasons for this","Mar 24, 2015",1
/user/id/901247736,5.0,I looked forward to this and i wasn't dissapointed. Bob Odenkirk convinces in this role. Ican hardly imagine someone else for this. The stories are extatic due to the unpredictable paths.,"Mar 24, 2015",1
/user/id/969497834,5.0,The badly awaited breaking of a new Breaking Bad dawn.,"Mar 23, 2015",1
/user/id/917853478,5.0,"An outstanding television series. I didn't even see ""Breaking Bad"" but I want to now. This TV show is great and has several comical moments. I encourage anyone to watch the show.","Mar 23, 2015",1
/user/id/968671554,4.5,"A lot of people were nervous about Better Call Saul. So much to live up to. So easy to compare. But Breaking Bad is an important piece of television, and a cheap imitation at the hands of its own creators would not and should not be forgiven. 

Mercifully, we are in perfectly capable and often exemplary custodianship with this spin-off, but not knock-off, of Vince Gilligans sad American fable. For those who arent familiar with Heisenbergs misdeeds, theres little sense in starting here. The story is perfectly comprehensible, the script is sharp, the characters are genuine and Albuquerque looks as pretty as it always did. But coming to Better Call Saul with only a casual knowledge of its parent show will not only do a terrible disservice to a show whose bolshiness is rarely seen in modern American mainstream television, but also to yourself as a discerning and selective television consumer. I dont doubt your seriousness. Please come back when you already know what happens. Youll care much more about whats happening. 

Full review available on ponderflix.","Mar 22, 2015",1
/user/id/940609716,0.5,"This show is inane. I've watched the first seven episodes and absolutely nothing has happened. 100%? Are you kidding me. What is good about it? Everything endearing and interesting about these awesome supporting characters from Breaking Bad has been striped away in this show. Nothing interesting has happened in the first four episodes he hasn't even become Saul Goodman yet. He is inept Jimmy McGill. This show is so boring, spineless and gutless. Stop drinking the Vince Gilligan kool aid. Breaking Bad was good but not as good as people say it was. The last season was a huge drop off from the first four but even in that season there was a plot and things actually happened. I wish I could give it fewer stars.","Mar 22, 2015",1
/user/id/969468985,3.5,"The Vince Gilligan's touch is amazing , color, corner of shots and angel just amazing , looking forward for next episodes.","Mar 21, 2015",1
/user/id/911536585,5.0,5 stars are not enough.,"Mar 21, 2015",1
/user/id/908580111,5.0,An awesome prequel to one of my all time favorite shows.,"Mar 20, 2015",1
/user/id/969455924,5.0,i love it and i have watched breaking bad yey!,"Mar 20, 2015",1
/user/id/969398279,5.0,"A fresh, and funny dark comedy. Lots of twists, turns, and unintended consequences.","Mar 18, 2015",1
/user/id/969436104,5.0,Loved Breaking Bad and this series is up there with it. The cmaeos are really really good but this show is fastly becoming its own thing and not being tied to Breaking bad at all. Love it,"Mar 18, 2015",1
/user/id/960242250,5.0,Personally would rather a Breaking Bad sequel...,"Mar 18, 2015",1
/user/id/969435194,5.0,"Do you want more Breaking Bad? Here, have some more Breaking Bad.","Mar 18, 2015",1
/user/id/906321920,4.0,"Even if it won't reach the heights of its legendary predecessor, there is still plenty of solid direction, crisp writing, and pitch black humor to make this a thoroughly enjoyable series.","Mar 17, 2015",1
/user/id/855336696,5.0,The best show on TV by far!  I won't miss a show!,"Mar 17, 2015",1
/user/id/916521575,5.0,"C'mon, how can anyone not like this show? Drama, comedy, uncomfortable tension, brilliant writing, and a scheming low-life attorney that is too funny not to like.","Mar 17, 2015",1
/user/id/964930938,5.0,Excellent Show It makes me want to jump to next Monday to see the next episode and i hate Mondays but not when i am watching Better Call Saul!,"Mar 17, 2015",1
/user/id/906376385,5.0,Bob Odenkirk and Jonathan Banks are just awesome in Better Call Saul. Great acting. I've waited for a Breaking Bad replacement. Storyline is different but the story is great! Definitely a watcher!,"Mar 17, 2015",1
/user/id/922451014,5.0,If you loved the character in Breaking Bad then that shouldn't hold you from watching a great show like this one. When it comes to prequels they aren't normally good or they depend on the series before it  but Better Call Saul does neither. It is a show you must watch.,"Mar 17, 2015",1
/user/id/952415284,0.5,"The quality of this series (especially if compared to Breaking Bad)  is dismally poor.  It is slow, dull, and very poorly put together. Its like a bunch of amateurs were let loose on it.  Most of the scenes are way too long and not interesting. Can we have some honesty here?","Mar 16, 2015",1
/user/id/969357171,5.0,Boy What A Surprise This Turned Out To Be! Better Call Saul Is The Best Spin Off In TV History! It's Funnier Than Breaking Bad But Has A Slower Start Than Breaking Bad. Better Call Saul Is The Best Spin Off In TV History And One Of The Best Prequels Ever Made!,"Mar 16, 2015",1
/user/id/914163435,5.0,Banks deserves an Emmy for the last episode,"Mar 16, 2015",1
/user/id/969395630,5.0,This show has the perfect combination of both comedy and drama,"Mar 14, 2015",1
/user/id/969372759,5.0,There is literally nothing wrong with this show and absolutely no reason not to watch it. Do it . Now.,"Mar 12, 2015",1
/user/id/969372749,5.0,"I was nervous as prequels, or sequels, usually fail.  In this case, it is a home-run.  This does not make me sad for Breaking Bad's destructive end.  In fact, I have much satisfaction in Jimmy's story.","Mar 12, 2015",1
/user/id/880348979,5.0,You know a show is excellent when the words as to why it's excellent escape you,"Mar 12, 2015",1
/user/id/793297736,5.0,Brilliant viewing magic,"Mar 11, 2015",1
/user/id/928402610,5.0,Mondays have so new favorite!  I have to admit that I was skeptical but it has been awesome.,"Mar 10, 2015",1
/user/id/846377215,5.0,One of the Best shows on TV.. EVER.,"Mar 10, 2015",1
/user/id/920458011,5.0,"This show is in every way the ""Cousin"" of Breaking Bad, it's a show of it's own but it has that same vibe. Don't expect to love this show for the same reasons you loved Breaking Bad, be open minded to how the show is, yet let the curiosity from the last show creep up on you. Definitely a 5 out of 5 for me, I highly recommend it. So far Episode 6 has been my favourite!!","Mar 10, 2015",1
/user/id/794850816,2.0,"The writing and pace of this series does not do Bob Odenkirk's talent justice. Damn shame, as it it was much anticipated.","Mar 09, 2015",1
/user/id/919606937,3.0,"I hate to say this about this show, but I'm kind of disappointed with it. Breaking Bad was one of my all time favorite series and while I wasn't expecting this to be as good, I was certainly expecting a decent show with good writing, characters, etc. Right off the bat from Episode 1, this show started a bit off, it was a bit intriguing at first when setting up all the characters to see where they would all go, but there was just something about the writing that was just.....sloppier. Many of the scripts felt very underwritten and resorted to bad puns or scenes that just felt unreal like S'all good man or even when Tuco made the deal with Saul to let the skate boarders go by just breaking their legs. Episodes 1 and 2 were the most interesting while the episodes past that became less interesting, more unrealistically goofy, and just plain boring in general. Why this even has 100% on RT is beyond me but so far these first five episodes have been kind marginal. I'll stick it out through the rest of Season 1 but I might stop watching if this just gets lame.
6/10","Mar 08, 2015",1
/user/id/797075012,4.0,"So far it's fun, comical, and a throwback to Breaking Bad. Every episode gets better and better along the way.","Mar 07, 2015",1
/user/id/969286810,3.5,Slow so far and Im only watching the next episode in the hope it gets better not because it leaves you wondering what may happen next...,"Mar 06, 2015",1
/user/id/856993480,4.5,"Love it so far. I had my doubts that Jimmy (errr Saul) could carry the lead role, but he's been awesome. I love seeing the back story and hope it lasts all the way through to meeting Walter White. It would be really cool to even have some overlap to BB, but with Saul's purview while Walter and Jessie are doing their thing. How about the final episode having Jessie show up at Saul's office after escaping the compound and learning that Mr. White is now dead??? Wow!!!","Mar 04, 2015",1
/user/id/968764775,5.0,"Amazing to say the least, great potential and it's right up there with breaking bad! One of the best shows on the air!","Mar 04, 2015",1
/user/id/968869573,5.0,"The story of how Jimmy McGill becomes the beloved Lawyer Saul Goodman from Breaking Bad is very thrilling, and even more funny. It's a gear stand alone series that manages to introduce new characters whos story is quite interesting, and gives you characters already seen in Breaking Bad, which appearance may shock you, but for sure will get you excited to see and hear their story. We will see much more of Bob Odenkirk, I'm sure of it!","Mar 04, 2015",1
/user/id/966347619,4.0,Capítulo 5...otro gran episodio.,"Mar 03, 2015",1
/user/id/896655161,4.0,"I'm not fully convinced yet, but I might be.","Mar 03, 2015",1
/user/id/876698647,5.0,A must see series even if you were not a Breaking Bad fan. The writing on this show is far greater than BB. I love watching the development of Saul much more than watching Walter be a bad ass one week then a flat out PUSS the next. I hope they can make a good run with this show.,"Mar 02, 2015",1
/user/id/890778301,4.5,"The first season delivers by adding whole new layers of depth to Saul and steps up its writing in terms of laughs, characters, and crazy situations that only Saul could handle. The whole cast really stands out but  Bob Odenkirk in particular delivers more laughs and brings a whole new level of humanity to Saul that wasn't in Breaking Bad; in turn that drew me in more and eager to find out what was the straw that broke Saul or rather Jimmy's back and turned him into what he was in Breaking Bad. I certainly can't wait for the next season.","Mar 02, 2015",1
/user/id/969232288,5.0,"Mastery plot just like Breaking Bad. Saul Goodman's motives was not so clear in Breaking Bad. But, the focus over his motives and his background story is amazing here. Vince Gilligan's attention to details, mind blowing as usual. All episodes so far have kept me the edge of my seat.","Mar 01, 2015",1
/user/id/969180244,4.5,"Television dramas/comedies depend so heavily on unique characters and their trials and tribulations, that they often don't experiment with camera perspectives and shot composition. For those who haven't first seen its predecessor Breaking Bad, such as I, I can attest that Better Call Saul is a cinematic treat. It offers complex, morally conflicted characters, beautiful scene compositions and artistic experimentation. Definitely one of the finest shows on TV at the moment.","Mar 01, 2015",1
/user/id/784245655,5.0,"Different show, same quality. Terrific!","Feb 28, 2015",1
/user/id/969222597,5.0,Best Season ever Like srsly compare apples to pie and u have this,"Feb 28, 2015",1
/user/id/969220322,5.0,So far one of the best tv shows I've ever seen.,"Feb 28, 2015",1
/user/id/969219405,3.5,"BCS has interesting concepts, but the story is getting boring.  For instance, why does Saul have to go down the whole list of numbers when he tries to get his story out.  We got the idea, after a few.   Same with his tailor.  Don't they have enough material for an hour program?","Feb 28, 2015",1
/user/id/796292800,5.0,They have captured the essence of Breaking Bad perfectly without ruining it and created an amazing backstory for Saul;. Bravo,"Feb 27, 2015",1
/user/id/900927290,1.0,sorry for the buzzkill ... i not be surprised to see this cancelled before season ends,"Feb 27, 2015",1
/user/id/909180287,5.0,Season 1 doesn't disappoint.  Far better than expected!,"Feb 26, 2015",1
/user/id/952000377,5.0,"In love with Better Call Saul, think i enjoy it nearly as much as Breaking Bad","Feb 26, 2015",1
/user/id/842061281,1.0,Waited so long for this. . . terrible wast of time,"Feb 25, 2015",1
/user/id/969181312,2.0,Talk about boring! Maybe it will get better but I won't be watching (one out of two friends I watched with enjoyed it).,"Feb 25, 2015",1
/user/id/923091492,5.0,love this show Bob Odenkirk does an excellent job of being an lovable con man,"Feb 25, 2015",1
/user/id/908877977,3.0,I liked it at first but it gets kind of silly when he starts going over board negotiating in the desert. Try to keep it believable. 3\5 stars,"Feb 24, 2015",1
/user/id/902946438,0.5,"Very disappointing. No plot. Characters confused and hard to believe. Giving up after 4 episodes. Pity, I really liked breaking bad...","Feb 24, 2015",1
/user/id/844472573,5.0,As a criminal defense attorney who started out on his own less than 2 years out of law school I absolutely love this show!  Saul is the only attorney who guilty people hire!,"Feb 24, 2015",1
/user/id/908505426,5.0,"First episode was a little slow, but the next three friggin awesome. He is funny and smart with just the right amount of sleezy. I love the show.","Feb 24, 2015",1
/user/id/910080387,5.0,Saul is brilliant and entertaining. Bob Odenkirk is absolutely fabulous in the main role. It is much more enjoyable to watch than Breaking Bad which is a very dark series.,"Feb 24, 2015",1
/user/id/920245957,5.0,A worthy addition to the Breaking Bad mythology...,"Feb 23, 2015",1
/user/id/897782812,5.0,AMC has found the formula for great shows.,"Feb 23, 2015",1
/user/id/969148985,4.5,Awesome!!! Like a  version of Breaking Bad ..so omg!! just 100% score!,"Feb 23, 2015",1
/user/id/907506581,4.5,As good as breaking bad!,"Feb 22, 2015",1
/user/id/838386910,3.5,"I think the challenge to any prequel is that everyone knows the forth act  so the journey itself better be captivating.  Most failed prequels get bogged down in trying to overexplain the past or send too many love letters to their source material thus cheapening or changing the legendary source story or characters. 

Thus far Better Call Saul is doing alright, and the train wreck of Saul Goodman's legally questionable career has stayed entertaining.  I am however concerned with the slow pace which has not kept me as captivated as I would like and that Saul himself not as easy to relate to as Walter White.  But the crazy story turns, excellent albuquerque-ness of of the visuals, and a wild spot on appearance by Tuco Salamanca has brought just enough of the ""Breaking Bad"" look and feel to keep me cautiously optimistic.","Feb 22, 2015",1
/user/id/951106857,5.0,"Being both a huge fan of Breaking Bad as well as Bob Odenkirk I had very high expectations for this new series. They were met and surpassed. There was always the risk of simply riding the laurels of the show that it spun off of, however if you had never watched BB there would be nothing missed. I feel that the cameos of past (future?) characters are but an added benefit to old fans. Easily stands on its own and easily best piece of television for mine (and anyone's) week. HIGHLY recommended.","Feb 22, 2015",1
/user/id/915734501,5.0,"Better Call Saul Season 1 was definitely very slow, but I loved it! This isn't a pointless cash grab, and there are plenty of satisfying character moments.","Feb 22, 2015",1
/user/id/954046228,5.0,"I usually kept my expectations low when it comes to something that I am excited for which is ironic since I kept my expectations low on something exciting. I hope you get it what I mean here. This trick usually works and the premiere episodes of Better Call Saul is no exception.

Better Call Saul has this Breaking Bad vibe with its tone and pace that is not trying way too hard to be like its parent show and that makes Better Call Saul a great standalone TV show with nods of its parent show Breaking Bad.

This show is a great opportunity to flesh out Saul Goodman, the comedic relief character on Breaking Bad. In his own show, this is where we see him as a human being trying to make a buck as a lawyer with lots of emotions ranging from being funny as hell to being depressed as hell. Bob Odenkirk did a great job playing and expanding the character that made him famous and its nice to see that the funniest man on Breaking Bad is actually really sad as well.

I loved how the first two episodes sets up on whats to come this season. The way how the plot was organized, the great writing from a great writing staff as well as the right slow pace makes this show entertaining and interesting at the same time.

The directing and the cinematography in this show is excellent and pleasing to watch. I am glad this style of filming is carried over from Breaking Bad to Better Call Saul because that style of filming is one of the factors that makes Breaking Bad one of the greatest shows of this generation.

So far, I am enjoying the show and I really cant wait to see how the rest of the season plays out.  This might be too early to call but Better Call Saul is on its way to become a better show than Breaking Bad. Well see if this is true.","Feb 22, 2015",1
/user/id/834669192,5.0,"So far, so good. Better Call Saul is an intriguing dark yet funny look into what makes James McG--uuuuh, Saul Goodman tick as a character. Gilligan and Gould have stayed close to what made Breaking Bad a hit show, but have allowed themselves the liberty to make Better Call Saul a little easier to stomach...so far. Odenkirk's performance as Saul is definitely worthy of praise, as he peels off the layers to James McGill and really fleshes out a character that viewers of Breaking Bad loved from the get-go. The references to the original show are welcome, especially seeing as they do not carry the show, rather enhance its reach by really anchoring it in the Breaking Bad universe. Clearly, this is a series you do not want to miss.","Feb 22, 2015",1
/user/id/867941786,5.0,Great show and gets better every week,"Feb 21, 2015",1
/user/id/969120190,4.5,Great! A step above and beyond Breaking Bad.,"Feb 21, 2015",1
/user/id/865756340,4.0,Saul is no Cranston but it works!,"Feb 21, 2015",1
/user/id/969104933,5.0,If there's ever a class on how to write a complexly addictive TV series the writers/creators of Better Call Saul should be the professors.,"Feb 20, 2015",1
/user/id/942518345,5.0,Greatest show since Breaking Bad. Bob Odenkirk is wonderful. True talent.,"Feb 20, 2015",1
/user/id/907319081,5.0,"On it's way to be a TV CLASSIC series...

EVERYTHING in it is tip-top...Watch it!","Feb 20, 2015",1
/user/id/895840076,5.0,"Vince Gilligan struck gold twice. Bob Odenkirk reprises his role as the hapless lawyer with fervor. No other man on the planet could pull off the character like he has, and it's great to see such a well made show with such a damned good actor starring. Hope it never ends.","Feb 20, 2015",1
/user/id/936649896,5.0,"If you liked Breaking Bad, then you need to watch this. It has the potential to be even more interesting than BB, because the very nature of Saul means he deals with a wide array of criminals, not just the immediate circle involved in Walter and Jesse's dealings.","Feb 20, 2015",1
/user/id/842451606,5.0,Vince Gilligan does it again.,"Feb 19, 2015",1
/user/id/969093115,5.0,"I was, like many Breaking Bad fans, both scared and hopeful for this series.  Hopeful because it seems like the same care and effort put into Breaking Bad has been put into this show.  Scared because spin-off shows are a dangerous proposition for multiple reasons.  But after the first three episodes, I am very reassured, and I am already loving the show.","Feb 19, 2015",1
/user/id/877598550,3.5,Love that they are trying to keep Breaking Bad alive with this spin-off.   So far it's interesting but time will tell if they can continue keeping the viewer interested with this.,"Feb 19, 2015",1
/user/id/967140746,2.0,Boring seeing a guy trying to get ahead but can't,"Feb 19, 2015",1
/user/id/969084456,4.5,"If theres one shard of brilliance I can remember from Breaking Bad separate from the outstanding cast performance, groundbreaking directing and writing that captivates and enthrals until five in the morning, its the sickeningly-sweet appropriate use of song.

Creator Vince Gilligans questionable black-and-white portrayal of the middle-aged working-class cliche notwithstanding, The Ink Spots Address Unknown provides an astutely apt backing for Saul Goodmans circumstances in the present. Anonymous, balding and creepy-moustache-sporting, we meet the former criminal lawyer dispassionately slaving away in a sweet treat eatery. Despite our certainty of his identity initially, theres a satisfaction to be gained when its soon confirmed by a TV screen.

Rewind to 2002, were introduced to Jimmy McGill; Saul before Saul. After practicing surrounded by urinals and cubicles, Jimmy strides into a courtroom in an extremely entertaining attempt to convince a jury that his three teenage clients were just fooling around when they performed oral sex on a corpse. A failed attempt, I might add.

Bob Odenkirk brings forth the residual, resounding charismatic spark for which he attained a vast fan base in Breaking Bad. However such charisma is met with a burning frustration and insecurity relating to his failure to launch a successful legal practise. Theres a symmetry between him and Walter White in where they begin. As Walt became Heisenberg, this series will see Jimmy McGill become Saul Goodman.

Fans will be able to spot immediately that the two shows have the same creators. The visual metaphors entertain, such as Jimmys one-on-one with a rubbish bin following an unsuccessful venture previous. The atmosphere encapsulates and the same bad-to-worse, frying-pan-to-fire mayhem so popular with the shows predecessor amuses.

Is it as good as Breaking Bad? Its too soon to tell. Does it establish its own identity as a highly entertaining character profile? Definitely.

I wont say if you love Breaking Bad, watch this although itd be a valid statement. If you want to witness an exceptional character attempting to achieve his own version of the American Dream, this is a good place to start. Rating: 9/10","Feb 19, 2015",1
/user/id/930416972,5.0,Helps to fill the void left by Breaking Bad,"Feb 18, 2015",1
/user/id/967795923,5.0,"Funny, dark, stable and totally ""binge-watchable"", which is no news when it comes to Breaking Bad related content, but this is not Breaking Bad, and that's a good thing.","Feb 17, 2015",1
/user/id/892178755,5.0,"So far, Better Call Saul is an amazing spin-off to Breaking Bad. Cannot wait to see what Vince Gilligan has in store for us next!","Feb 17, 2015",1
/user/id/900979742,4.5,"Vince Gilligan was excellent at creating a character in Breaking Bad that was a villain that you cared about.  Walter White was that character.  In this show, Saul does not have any redeeming qualities at all.  He just seems to blunder his way through everything.  In order to create loyalty with a character you have to care about that character.  After 3 episodes, I can safely say I don't care about Saul at all and probably won't be continuing the series.  But I have to give it to Vince for his direction which is always excellent.  I'm adding to this review after 8 episodes and I am starting to like this character and again that is due to the credit of Vince Gilligan.  I now will be returning to see more.  I raised my rating up to 90%.","Feb 17, 2015",1
/user/id/853316410,5.0,"I didn't expect this show to be this good.  I loved Breaking Bad, but had no idea what they would do with Better Call Saul.  I Tivo'd it, but was expecting to delete the season pass after the first episode.  Vince Gilligan has a way of drawing you in.  They had me hooked in the first 5 minutes.  Love it already!","Feb 16, 2015",1
/user/id/916969414,5.0,Love this character!  A different show from Breaking Bad (which was fantastic as well.)  Not quite as dark and a bit funnier.,"Feb 16, 2015",1
/user/id/954266623,1.0,I keep waiting for anything good still waiting very disappointing I expect it to be canceled soon.,"Feb 16, 2015",1
/user/id/966454632,5.0,"There's no comparison between this and the show from whence it was born, but, ""Saul,"" ends up being a personal favorite on its own.","Feb 16, 2015",1
/user/id/967696121,4.5,"""Better Call Saul"" delivers the best possible spinoff that could emerge from the greatest television drama of all time.","Feb 16, 2015",1
/user/id/932814062,5.0,This might even be better than Breaking Bad. Bob Odenkirk is an under appreciated and immensely talented comic actor/writer. About time he got his due.,"Feb 16, 2015",1
/user/id/969044993,5.0,"Peeps - Bob Odenkirk kills it! if you saw Breaking Bad or not, 'Better Call Saul' is freakin' amazing Monday nights on AMC. It is BEST NEW SHOW in years & I say the next HUGE thing! It's freaky, creepy, funny & dark all in one plus the first episode started in Omaha.","Feb 16, 2015",1
/user/id/968331833,4.5,"Dialogues, frame, acting, plot, character building..Flawless.","Feb 16, 2015",1
/user/id/967060996,5.0,"Defied my expectations, and I had really high ones!","Feb 15, 2015",1
/user/id/906836113,5.0,"A little slow to start but intelligent, dark, yet funny series.","Feb 15, 2015",1
/user/id/967727841,5.0,It is going to be as good as Breaking bad!,"Feb 15, 2015",1
/user/id/909262151,4.0,great start! Lets keep it up,"Feb 15, 2015",1
/user/id/784154919,4.0,Only two episodes in but promising stuff and the same quality as Breaking Bad..,"Feb 15, 2015",1
/user/id/908429258,4.0,Really good first two episodes - great character development.,"Feb 14, 2015",1
/user/id/914446268,4.5,"Picks up right where Breaking Bad left off. ""Better Call Saul"" is dark, hilarious and has great characters.","Feb 14, 2015",1
/user/id/968962711,3.5,"So far, we're seeing Jimmy Break Bad.","Feb 14, 2015",1
/user/id/968946443,4.5,"When AMC renewed Better Call Saul for a second season when the first wasn't even out, many questioned if it would live up to the hype. Well, it did.","Feb 13, 2015",1
/user/id/787461644,5.0,Wow - this show is amazing!,"Feb 13, 2015",1
/user/id/906568331,1.5,Watched first episode. Won't watch it again.  A character like Saul cannot carry his own show.  Way too overdone.,"Feb 13, 2015",1
/user/id/968981041,4.0,"Driven and led by the performance of a gigantic Bob Odenkirk, I can not say that the first season of this TV show is as gripping as ""Breaking Bad"". 
Nonetheless, all the episodes are shot and directed smartly, thing that makes them a pleasure to watch.
I really hope that the plot of the next season will be stronger, because it's the only thing that this first season missed a bit.","Feb 13, 2015",1
/user/id/830620675,5.0,"Fascinating to jump back into the world Walt will build, but in a unique, quiet desperation sort of way with Jimmy/Saul.....","Feb 13, 2015",1
/user/id/920069853,4.5,"Promising and entertaining - Bob Odenkirk displays the early development stage of the audacious lawyer seen in Breaking Bad, but also, constantly giving us a glimps of the successful future that lies ahead of him, or is it? It is a audacious TV show, which will give you almost the same kind of adrenaline, and curiosity as Breaking Bad did.","Feb 13, 2015",1
/user/id/906477889,5.0,As good as advertised.,"Feb 12, 2015",1
/user/id/912122557,1.0,The first episode was not so good. No interesting story line. Characters kind of stupid. Poor acting and screenplay. Disappointing.,"Feb 12, 2015",1
/user/id/907153690,5.0,A perfect introduction to the lawyer Saul Goodman's evolution.... Superb spin-off!,"Feb 12, 2015",1
/user/id/906556398,5.0,Awesome pilot!  Tuco intro rocked.,"Feb 12, 2015",1
/user/id/964843426,4.5,"Me gusto, pór ahora la seguire viendo","Feb 12, 2015",1
/user/id/909359589,5.0,"I love this show. So far, as much or more than BB.","Feb 12, 2015",1
/user/id/906546020,5.0,"Vince Gilligan has done it again. Just like Breaking Bad, the main character here is unscrupulous and often pathetic but amazingly you find yourself routing for him.  Bob Odenkirk plays this role like nobody's business.","Feb 12, 2015",1
/user/id/968962478,0.5,this is very shit and a waste of time,"Feb 12, 2015",1
/user/id/892992991,5.0,Exceeds the expectations......,"Feb 11, 2015",1
/user/id/882360497,5.0,The writers did such a good first episode that I already want both Mike´s and Tuco´s respective spinoffs.,"Feb 11, 2015",1
/user/id/790477474,5.0,"Breaking Bad guy's legs in true Breaking Bad style is the only similarity! Oh that and a few excellent, memorable characters! Great first episode.","Feb 11, 2015",1
/user/id/968951259,5.0,Amazing like breaking bad,"Feb 11, 2015",1
/user/id/930872264,5.0,"Literally everything about this is raw, phenomenal, and absolutely worth watching. I was hooked immediately.","Feb 11, 2015",1
/user/id/929168638,4.5,"Better Call Saul may not be able to hold a candle to Breaking Bad, but it burns just as bright.","Feb 10, 2015",1
/user/id/964218789,4.5,"Better Call Saul: Season 1 respeta la esencia, estilo, humor, drama y entretenimiento de Breaking Bad, solo que esta vez, tenemos mas dosis de humor negro, (se maneja el drama, pero se maneja muy poco) Saul como protagonista, momentos totalmente divertidos e inesperados y una excelente dirección y un excelente Guion de Vince Gilligan","Feb 10, 2015",1
/user/id/938659302,5.0,This is going to be like watching The Hobbit after Lord of the Rings.,"Feb 10, 2015",1
/user/id/895766997,5.0,Can't wait for the next episodes,"Feb 10, 2015",1
/user/id/968946961,5.0,"It stars developing Bob's character and rising his criminal activity, such as breaking bad, a great start with the plot and unexpected ending. Totally looking forward to it.","Feb 10, 2015",1
/user/id/915428341,5.0,"I disagree with the premise that Better Call Saul isn't ""overshadowed"" by Breaking Bad, because it is. We first see Saul working at a Cinnabon, just like he joked about in one of Breaking Bad's final episodes. The show has already featured 2 BB characters that aren't Saul, and we're only 2 episodes in. It's really hard to fully appreciate the series without seeing where Saul came from. However, that's not a bad thing, necessarily. Saul's development as Jimmy McGill is top-notch and tremendously real, even if the show does get a bit wacky. Raymond Cruz had a fabulous turn as Tuco in episode 2, and I almost hope he gets to be a regular. On the whole, I absolutely love the show and will definitely continue watching. Can't wait until Bill Burr shows up.","Feb 10, 2015",1
/user/id/912911246,4.5,"interesante, inteligente, entretenida, buen argumento, te hace recordar BB,","Feb 10, 2015",1
/user/id/902899801,5.0,"Better Call Saul, feels exactly like one of rare Breaking Bad episodes where Walt takes a back seat.. and thats not just good, its great. 
The golden age of TV continue with this outstanding drama series that established itself with just one episode.","Feb 10, 2015",1
/user/id/901561384,5.0,So far it seems really fun and interesting.,"Feb 10, 2015",1
/user/id/914535845,4.5,"Genial, volver al ambiente de Breaking Bad","Feb 10, 2015",1
/user/id/877354234,5.0,It ' Saaaul good man !,"Feb 10, 2015",1
/user/id/902514089,4.5,"It has the potential to be just as good as Breaking Bad. Even though they show many BrBa easter eggs, it's clear to see that Better Call Saul is its own show. Best spinoff series since Avatar: The Legend of Korra.","Feb 10, 2015",1
